,year,month,day,hour,Pressure,temperature,u-component of wind,v-component of wind,Relative humidity,Total cloud cover,Total precipitation,radiation flux
39,2023,1,19,19.5,1020.5965270996094,3.6344390869140852,-1.4575400352478027,-0.5719943046569824,82.34062576293945,6.7626953125,0.0,0.0
40,2023,1,19,20.0,1020.4940185546875,3.2387786865234602,-1.434915542602539,-0.8661928176879883,84.51220703125,8.056640625,0.0,0.0
41,2023,1,19,20.5,1020.3256530761719,3.2780853271484602,-1.085890769958496,-1.068528175354004,84.0624885559082,27.8564453125,0.0,0.0
42,2023,1,19,21.0,1020.1572875976562,3.3173919677734602,-0.7368659973144531,-1.2708635330200195,83.6127700805664,47.65625,0.0,0.0
43,2023,1,19,21.5,1019.9014282226562,3.2568145751953352,-0.6141719818115234,-1.1777029037475586,84.0729570388794,60.595703125,0.0,0.0
44,2023,1,19,22.0,1019.6455688476562,3.1962371826172102,-0.49147796630859375,-1.0845422744750977,84.53314399719238,73.53515625,0.0,0.0
45,2023,1,19,22.5,1019.2804870605469,3.3132568359375227,-0.36254024505615234,-1.0190849304199219,83.75319480895996,86.5478515625,0.0,0.0
46,2023,1,19,23.0,1018.9154052734375,3.4302764892578352,-0.23360252380371094,-0.9536275863647461,82.97324562072754,99.560546875,0.0,0.0
47,2023,1,19,23.5,1018.489013671875,3.4939437866211165,0.003174304962158203,-0.9504284858703613,82.60975074768066,98.6572265625,0.0,0.0
0,2023,1,20,0.0,1018.67236328125,2.3670593261718977,0.4989128112792969,-1.2650718688964844,85.47721481323242,69.287109375,0.0,0.0
1,2023,1,20,0.5,1018.5552368164062,2.3966842651367415,0.6427373886108398,-1.071601390838623,85.57090187072754,80.712890625,0.0,0.0
2,2023,1,20,1.0,1018.4381103515625,2.4263092041015852,0.7865619659423828,-0.8781309127807617,85.66458892822266,92.138671875,0.0,0.0
3,2023,1,20,1.5,1018.2212829589844,2.533113098144554,0.7149143218994141,-0.8193354606628418,85.68347644805908,93.896484375,0.00390625,0.0
4,2023,1,20,2.0,1018.0044555664062,2.6399169921875227,0.6432666778564453,-0.7605400085449219,85.70236396789551,95.654296875,0.0078125,0.0
5,2023,1,20,2.5,1017.6683959960938,2.6396652221679915,0.8498940467834473,-0.5416178703308105,86.49112033843994,94.2626953125,0.017578125,0.0
6,2023,1,20,3.0,1017.3323364257812,2.6394134521484602,1.0565214157104492,-0.3226957321166992,87.27987670898438,92.87109375,0.02734375,0.0
7,2023,1,20,3.5,1016.9895935058594,2.6092468261718977,1.1527695655822754,-0.436917781829834,87.66324138641357,89.6728515625,0.021484375,0.0
8,2023,1,20,4.0,1016.6468505859375,2.5790802001953352,1.2490177154541016,-0.5511398315429688,88.04660606384277,86.474609375,0.015625,0.0
9,2023,1,20,4.5,1016.3729248046875,2.5413299560547102,1.1909823417663574,-0.4770355224609375,87.64500713348389,87.5732421875,0.009765625,0.0
10,2023,1,20,5.0,1016.0989990234375,2.5035797119140852,1.1329469680786133,-0.40293121337890625,87.243408203125,88.671875,0.00390625,0.0
11,2023,1,20,5.5,1015.9715576171875,2.4693237304687727,1.1843376159667969,-0.3985276222229004,86.69886493682861,90.7470703125,0.009765625,0.0
12,2023,1,20,6.0,1015.8441162109375,2.4350677490234602,1.2357282638549805,-0.39412403106689453,86.15432167053223,92.822265625,0.015625,0.0
13,2023,1,20,6.5,1015.7064208984375,2.3908859252929915,1.2613959312438965,-0.39164066314697266,86.05741882324219,93.3837890625,0.01953125,0.03125
14,2023,1,20,7.0,1015.5687255859375,2.3467041015625227,1.2870635986328125,-0.3891572952270508,85.96051597595215,93.9453125,0.0234375,0.0625
15,2023,1,20,7.5,1015.4758911132812,2.2881027221679915,1.393122673034668,-0.28740930557250977,86.65668773651123,90.380859375,0.05078125,7.59375
16,2023,1,20,8.0,1015.383056640625,2.2295013427734602,1.4991817474365234,-0.18566131591796875,87.35285949707031,86.81640625,0.078125,15.125
17,2023,1,20,8.5,1015.154541015625,2.557527160644554,1.4766712188720703,-0.29268741607666016,84.8997802734375,75.5859375,0.0390625,54.07808703184128
