Unnamed: 0,year,month,day,hour,Pressure,temperature,u-component of wind,v-component of wind,Relative humidity,Total cloud cover,Total precipitation,radiation flux
,2022,8,8,18.5,1008.4462890625,28.95234069824221,0.8703231811523438,2.92154312133789,78.00373458862305,46.7529296875,0.0,48.05678486824036
,2022,8,8,19.0,1008.6510620117188,28.5969177246094,0.662175178527832,2.708118438720703,79.50103569030762,35.205078125,0.0,8.125
,2022,8,8,19.5,1008.868896484375,28.385308837890648,0.6110663414001465,2.852821350097656,80.63908004760742,28.0517578125,0.0,4.0625
,2022,8,8,20.0,1009.0867309570312,28.173699951171898,0.5599575042724609,2.9975242614746094,81.77712440490723,20.8984375,0.0,0.0
,2022,8,8,20.5,1009.2636108398438,28.035317993164085,0.6278643608093262,2.911417007446289,82.29265117645264,25.8056640625,0.0,0.0
,2022,8,8,21.0,1009.4404907226562,27.89693603515628,0.6957712173461914,2.8253097534179688,82.80817794799805,30.712890625,0.0,0.0
,2022,8,8,21.5,1009.3961486816406,27.807427978515648,0.7901487350463867,2.5536904335021973,82.69999122619629,25.68359375,0.0,0.0
,2022,8,8,22.0,1009.351806640625,27.717919921875023,0.884526252746582,2.282071113586426,82.59180450439453,20.654296875,0.0,0.0
,2022,8,8,22.5,1009.169403076172,27.6169372558594,0.8462238311767578,2.3691062927246094,82.77562713623047,32.6904296875,0.0,0.0
,2022,8,8,23.0,1008.9869995117188,27.515954589843773,0.8079214096069336,2.456141471862793,82.9594497680664,44.7265625,0.0,0.0
,2022,8,8,23.5,1008.7163696289062,27.42843017578128,0.7888455390930176,2.428328037261963,83.21468734741211,61.4990234375,0.0,0.0
,2022,8,9,0.0,1008.41015625,27.284722900390648,1.0805511474609375,2.822450637817383,83.53125381469727,15.576171875,0.0,0.0
,2022,8,9,0.5,1008.2178344726562,27.206842041015648,1.2698960304260254,2.6081910133361816,83.81033515930176,15.5029296875,0.0,0.0
,2022,8,9,1.0,1008.0255126953124,27.128961181640648,1.4592409133911133,2.3939313888549805,84.08941650390625,15.4296875,0.0,0.0
,2022,8,9,1.5,1007.7894287109376,27.047463989257835,1.2926998138427734,2.499993801116944,84.39920234680176,15.5029296875,0.0,0.0
,2022,8,9,2.0,1007.5533447265624,26.965966796875023,1.1261587142944336,2.6060562133789062,84.70898818969727,15.576171875,0.0,0.0
,2022,8,9,2.5,1007.481414794922,26.937585449218773,1.2504496574401855,2.562103271484375,84.96597480773926,16.796875,0.0,0.0
,2022,8,9,3.0,1007.4094848632812,26.909204101562523,1.3747406005859375,2.518150329589844,85.22296142578125,18.017578125,0.0,0.0
,2022,8,9,3.5,1007.490234375,26.839379882812523,1.3913769721984863,2.3319344520568848,85.54309272766113,16.943359375,0.0,0.0
,2022,8,9,4.0,1007.5709838867188,26.769555664062523,1.4080133438110352,2.145718574523926,85.86322402954102,15.869140625,0.0,0.0
,2022,8,9,4.5,1007.7955017089844,26.63453063964846,1.3163275718688965,1.9399628639221191,86.50633239746094,19.2626953125,0.0,0.0
,2022,8,9,5.0,1008.02001953125,26.4995056152344,1.2246417999267578,1.7342071533203125,87.14944076538086,22.65625,0.0,0.0
,2022,8,9,5.5,1008.0628967285156,26.6279235839844,1.1642260551452637,1.872286796569824,87.04775619506836,25.0244140625,0.0,20.90625
,2022,8,9,6.0,1008.1057739257812,26.7563415527344,1.1038103103637695,2.010366439819336,86.94607162475586,27.392578125,0.0,41.8125
,2022,8,9,6.5,1008.1531677246094,27.31173095703128,1.2613916397094729,2.165348529815674,84.9799575805664,25.5126953125,0.0,105.94700020551682
,2022,8,9,7.0,1008.2005615234376,27.867120361328148,1.4189729690551758,2.320330619812012,83.01384353637695,23.6328125,0.0,170.08150041103363
,2022,8,9,7.5,1008.12744140625,28.580194091796898,1.596257209777832,2.484947681427002,80.6998176574707,20.6298828125,0.0,254.31330865621567
,2022,8,9,8.0,1008.0543212890624,29.293267822265648,1.7735414505004885,2.649564743041992,78.38579177856445,17.626953125,0.0,338.5451169013977
,2022,8,9,8.5,1007.8913879394532,29.943948364257835,1.8802604675292969,2.629225254058838,75.70383262634277,27.099609375,0.0,414.4636766910553
,2022,8,9,9.0,1007.7284545898438,30.594628906250023,1.9869794845581048,2.608885765075684,73.0218734741211,36.572265625,0.0,490.3822364807129
,2022,8,9,9.5,1007.504913330078,31.213037109375023,1.933182716369629,2.704113483428955,70.69614315032959,41.40625,0.0,555.7876234054565
,2022,8,9,10.0,1007.2813720703124,31.831445312500023,1.8793859481811523,2.7993412017822266,68.37041282653809,46.240234375,0.0,621.1930103302002
,2022,8,9,10.5,1007.0240478515624,32.233621215820335,1.697343826293945,3.114834785461426,67.59509086608887,40.0634765625,0.0,663.8797883987427
,2022,8,9,11.0,1006.7667236328124,32.63579711914065,1.5153017044067385,3.430328369140625,66.81976890563965,33.88671875,0.0,706.5665664672852
,2022,8,9,11.5,1006.4288940429688,32.80500183105471,1.4994325637817385,3.646794319152832,66.59715843200684,32.6904296875,0.0,719.1108407974243
,2022,8,9,12.0,1006.091064453125,32.97420654296877,1.4835634231567385,3.863260269165039,66.37454795837402,31.494140625,0.0,731.6551151275635
,2022,8,9,12.5,1005.7936096191406,33.09809265136721,1.4898037910461426,3.973453044891357,66.02525234222412,31.5673828125,0.0,733.5015888214111
,2022,8,9,13.0,1005.4961547851562,33.22197875976565,1.4960441589355469,4.083645820617676,65.67595672607422,31.640625,0.0,735.3480625152588
,2022,8,9,13.5,1005.3256225585938,33.23919067382815,1.565234661102295,4.053766489028931,65.368577003479,62.01171875,0.0,720.8240346908569
,2022,8,9,14.0,1005.1550903320312,33.25640258789065,1.634425163269043,4.0238871574401855,65.06119728088379,92.3828125,0.0,706.3000068664551
,2022,8,9,14.5,1005.0735778808594,32.828652954101585,1.481093406677246,4.011951684951782,66.25970363616943,96.19140625,0.0,591.5414900779724
,2022,8,9,15.0,1004.9920654296876,32.40090332031252,1.3277616500854492,4.000016212463379,67.45820999145508,100.0,0.0,476.78297328948975
,2022,8,9,15.5,1005.1076354980468,31.758721923828148,1.2750444412231443,3.968093872070313,69.51141548156738,100.0,0.0,357.636691570282
,2022,8,9,16.0,1005.2232055664062,31.116540527343773,1.2223272323608398,3.936171531677246,71.56462097167969,100.0,0.0,238.49040985107425
,2022,8,9,16.5,1005.273406982422,30.786965942382835,1.090874195098877,3.9357833862304688,72.72107982635498,76.0498046875,0.0,199.5035593509674
,2022,8,9,17.0,1005.3236083984376,30.457391357421898,0.959421157836914,3.9353952407836914,73.87753868103027,52.099609375,0.0,160.5167088508606
,2022,8,9,17.5,1005.288543701172,30.1169372558594,0.9430813789367676,3.692848443984986,74.7528829574585,49.2919921875,0.0,125.79008156061172
,2022,8,9,18.0,1005.2534790039062,29.776483154296898,0.9267416000366212,3.45030164718628,75.62822723388672,46.484375,0.0,91.06345427036284
,2022,8,9,18.5,1005.4242248535156,29.4821716308594,0.8546905517578125,3.327446699142456,76.57511901855469,49.8779296875,0.0,50.15672713518143
,2022,8,9,19.0,1005.594970703125,29.187860107421898,0.7826395034790039,3.204591751098633,77.52201080322266,53.271484375,0.0,9.25
,2022,8,9,19.5,1005.8270263671876,28.966821289062523,0.7882881164550781,3.1416311264038086,78.59060192108154,44.3603515625,0.0,4.625
,2022,8,9,20.0,1006.05908203125,28.745782470703148,0.7939367294311523,3.0786705017089844,79.65919303894043,35.44921875,0.0,0.0
